date,data,cols
1153.0,0.754391,Open
1154.0,0.747149,Open
1155.0,0.742527,Open
1156.0,0.740216,Open
1157.0,0.740062,Open
1158.0,0.735747,Open
1159.0,0.734515,Open
1160.0,0.732203,Open
1161.0,0.725886,Open
1162.0,0.719877,Open
1163.0,0.716949,Open
1164.0,0.714638,Open
1165.0,0.714946,Open
1166.0,0.717565,Open
1167.0,0.71772,Open
1168.0,0.721109,Open
1169.0,0.727427,Open
1170.0,0.732666,Open
1171.0,0.739291,Open
1172.0,0.752388,Open
1173.0,0.773652,Open
1174.0,0.792296,Open
1175.0,0.812481,Open
1176.0,0.832203,Open
1177.0,0.845609,Open
1178.0,0.847766,Open
1179.0,0.848844,Open
1180.0,0.846995,Open
1181.0,0.846687,Open
1182.0,0.8453,Open
1183.0,0.844222,Open
1184.0,0.839908,Open
1185.0,0.835439,Open
1186.0,0.832357,Open
1187.0,0.830971,Open
1188.0,0.829276,Open
1189.0,0.830354,Open
1190.0,0.833436,Open
1191.0,0.836826,Open
1192.0,0.840216,Open
1193.0,0.846687,Open
1194.0,0.853929,Open
1195.0,0.862558,Open
1196.0,0.872265,Open
1197.0,0.881356,Open
1198.0,0.89245,Open
1199.0,0.902928,Open
1200.0,0.910015,Open
1201.0,0.912481,Open
1202.0,0.915871,Open
1203.0,0.916025,Open
1204.0,0.917565,Open
1205.0,0.923421,Open
1206.0,0.930817,Open
1207.0,0.935285,Open
1208.0,0.939753,Open
1209.0,0.941911,Open
1210.0,0.94376,Open
1211.0,0.944376,Open
1212.0,0.946995,Open
1213.0,0.948844,Open
1214.0,0.950539,Open
1215.0,0.951772,Open
1216.0,0.95208,Open
1217.0,0.953159,Open
1218.0,0.951464,Open
1219.0,0.953621,Open
1220.0,0.952388,Open
1221.0,0.94792,Open
1222.0,0.942373,Open
1223.0,0.938059,Open
1224.0,0.9302,Open
1225.0,0.923883,Open
1226.0,0.920339,Open
1227.0,0.920647,Open
1228.0,0.91926,Open
1229.0,0.922034,Open
1230.0,0.923575,Open
1231.0,0.930046,Open
1232.0,0.935747,Open
1233.0,0.943606,Open
1234.0,0.946687,Open
1235.0,0.954545,Open
1236.0,0.965948,Open
1237.0,0.973652,Open
1238.0,0.980894,Open
1239.0,0.975809,Open
1240.0,0.964407,Open
1241.0,0.944838,Open
1242.0,0.927735,Open
1243.0,0.912327,Open
1244.0,0.910169,Open
1245.0,0.609738,High
1.0,0.611279,High
2.0,0.612897,High
3.0,0.614284,High
4.0,0.617134,High
5.0,0.619137,High
6.0,0.621726,High
7.0,0.625424,High
8.0,0.629507,High
9.0,0.631895,High
10.0,0.633744,High
11.0,0.635054,High
12.0,0.636133,High
13.0,0.63775,High
14.0,0.640139,High
15.0,0.643529,High
16.0,0.647689,High
17.0,0.652003,High
18.0,0.65416,High
19.0,0.656471,High
20.0,0.659707,High
21.0,0.659861,High
22.0,0.659707,High
23.0,0.660401,High
24.0,0.659784,High
25.0,0.660324,High
26.0,0.659784,High
27.0,0.659784,High
28.0,0.66171,High
29.0,0.661787,High
30.0,0.660709,High
31.0,0.662866,High
32.0,0.663945,High
33.0,0.664022,High
34.0,0.665177,High
35.0,0.663559,High
36.0,0.661941,High
37.0,0.659553,High
38.0,0.654468,High
39.0,0.651926,High
40.0,0.649538,High
41.0,0.647304,High
42.0,0.645609,High
43.0,0.644915,High
44.0,0.64376,High
45.0,0.64376,High
46.0,0.643606,High
47.0,0.643991,High
48.0,0.645994,High
49.0,0.647689,High
50.0,0.648613,High
51.0,0.649538,High
52.0,0.651387,High
53.0,0.652928,High
54.0,0.653775,High
55.0,0.655547,High
56.0,0.657088,High
57.0,0.657165,High
58.0,0.656394,High
59.0,0.654545,High
60.0,0.653544,High
61.0,0.650539,High
62.0,0.647612,High
63.0,0.643374,High
64.0,0.639985,High
65.0,0.635362,High
66.0,0.630971,High
67.0,0.628351,High
68.0,0.627119,High
69.0,0.624191,High
70.0,0.623344,High
71.0,0.623267,High
72.0,0.62265,High
73.0,0.623344,High
74.0,0.623344,High
75.0,0.62604,High
76.0,0.629045,High
77.0,0.631279,High
78.0,0.631048,High
79.0,0.633975,High
80.0,0.634823,High
81.0,0.634361,High
82.0,0.634977,High
83.0,0.636672,High
84.0,0.638059,High
85.0,0.638444,High
86.0,0.638829,High
87.0,0.637519,High
88.0,0.639908,High
89.0,0.640062,High
90.0,0.640832,High
91.0,0.644068,High
92.0,0.645686,High
93.0,0.646071,High
94.0,0.646841,High
95.0,0.646687,High
96.0,0.645455,High
97.0,0.645532,High
98.0,0.644299,High
99.0,0.647689,High
100.0,0.649846,High
101.0,0.651695,High
102.0,0.652465,High
103.0,0.652851,High
104.0,0.652542,High
105.0,0.651926,High
106.0,0.652465,High
107.0,0.654931,High
108.0,0.658475,High
109.0,0.657242,High
110.0,0.655393,High
111.0,0.654006,High
112.0,0.652851,High
113.0,0.652696,High
114.0,0.652773,High
115.0,0.653467,High
116.0,0.652928,High
117.0,0.65208,High
118.0,0.64869,High
119.0,0.646456,High
120.0,0.644453,High
121.0,0.643991,High
122.0,0.64661,High
123.0,0.648998,High
124.0,0.651772,High
125.0,0.654622,High
126.0,0.659399,High
127.0,0.663328,High
128.0,0.668259,High
129.0,0.673498,High
130.0,0.679507,High
131.0,0.683513,High
132.0,0.685285,High
133.0,0.687827,High
134.0,0.68906,High
135.0,0.689522,High
136.0,0.689214,High
137.0,0.690139,High
138.0,0.690755,High
139.0,0.69168,High
140.0,0.693837,High
141.0,0.695686,High
142.0,0.697072,High
143.0,0.696918,High
144.0,0.697689,High
145.0,0.699538,High
146.0,0.700462,High
147.0,0.700616,High
148.0,0.699538,High
149.0,0.695994,High
150.0,0.689522,High
151.0,0.681972,High
152.0,0.675193,High
153.0,0.66926,High
154.0,0.664253,High
155.0,0.657319,High
156.0,0.649692,High
157.0,0.642142,High
158.0,0.637442,High
159.0,0.634284,High
160.0,0.632666,High
161.0,0.631433,High
162.0,0.628274,High
163.0,0.622727,High
164.0,0.619106,High
165.0,0.618798,High
166.0,0.618798,High
167.0,0.618259,High
168.0,0.61641,High
169.0,0.614869,High
170.0,0.613636,High
171.0,0.614715,High
172.0,0.618798,High
173.0,0.62473,High
174.0,0.626965,High
175.0,0.627735,High
176.0,0.628582,High
177.0,0.629738,High
178.0,0.632049,High
179.0,0.634592,High
180.0,0.637442,High
181.0,0.64037,High
182.0,0.641602,High
183.0,0.641988,High
184.0,0.644376,High
185.0,0.646379,High
186.0,0.649538,High
187.0,0.652157,High
188.0,0.651849,High
189.0,0.652696,High
190.0,0.654237,High
191.0,0.653467,High
192.0,0.652311,High
193.0,0.652542,High
194.0,0.654237,High
195.0,0.65678,High
196.0,0.65886,High
197.0,0.661402,High
198.0,0.666872,High
199.0,0.671418,High
200.0,0.67604,High
201.0,0.681972,High
202.0,0.689599,High
203.0,0.696302,High
204.0,0.699692,High
205.0,0.701156,High
206.0,0.702465,High
207.0,0.703852,High
208.0,0.703775,High
209.0,0.701618,High
210.0,0.698151,High
211.0,0.697227,High
212.0,0.695378,High
213.0,0.694222,High
214.0,0.692681,High
215.0,0.694992,High
216.0,0.696764,High
217.0,0.698767,High
218.0,0.700616,High
219.0,0.702619,High
220.0,0.70547,High
221.0,0.705393,High
222.0,0.704777,High
223.0,0.704237,High
224.0,0.70624,High
225.0,0.705239,High
226.0,0.705085,High
227.0,0.705316,High
228.0,0.707781,High
229.0,0.712712,High
230.0,0.712173,High
231.0,0.713251,High
232.0,0.720108,High
233.0,0.728428,High
234.0,0.736441,High
235.0,0.744838,High
236.0,0.750693,High
237.0,0.754854,High
238.0,0.757858,High
239.0,0.760863,High
240.0,0.767797,High
241.0,0.772496,High
242.0,0.773883,High
243.0,0.771032,High
244.0,0.768952,High
245.0,0.76718,High
246.0,0.76772,High
247.0,0.76849,High
248.0,0.768952,High
249.0,0.767951,High
250.0,0.767257,High
251.0,0.767874,High
252.0,0.766718,High
253.0,0.765639,High
254.0,0.765023,High
255.0,0.763405,High
256.0,0.762018,High
257.0,0.760709,High
258.0,0.758706,High
259.0,0.757473,High
260.0,0.757242,High
261.0,0.757704,High
262.0,0.757319,High
263.0,0.760015,High
264.0,0.760092,High
265.0,0.760324,High
266.0,0.761171,High
267.0,0.761556,High
268.0,0.76302,High
269.0,0.763174,High
270.0,0.764484,High
271.0,0.765177,High
272.0,0.766102,High
273.0,0.766102,High
274.0,0.766333,High
275.0,0.766487,High
276.0,0.766872,High
277.0,0.769954,High
278.0,0.773421,High
279.0,0.778659,High
280.0,0.784823,High
281.0,0.791988,High
282.0,0.799461,High
283.0,0.806857,High
284.0,0.814638,High
285.0,0.822958,High
286.0,0.829738,High
287.0,0.835054,High
288.0,0.838675,High
289.0,0.84322,High
290.0,0.840524,High
291.0,0.837134,High
292.0,0.833282,High
293.0,0.827966,High
294.0,0.820185,High
295.0,0.813328,High
296.0,0.806857,High
297.0,0.799461,High
298.0,0.793297,High
299.0,0.785131,High
300.0,0.781471,High
301.0,0.776849,High
302.0,0.774461,High
303.0,0.772072,High
304.0,0.771918,High
305.0,0.77084,High
306.0,0.770223,High
307.0,0.770146,High
308.0,0.769145,High
309.0,0.768991,High
310.0,0.770493,High
311.0,0.772034,High
312.0,0.773806,High
313.0,0.777427,High
314.0,0.777504,High
315.0,0.774499,High
316.0,0.771957,High
317.0,0.769106,High
318.0,0.769106,High
319.0,0.767334,High
320.0,0.764407,High
321.0,0.762789,High
322.0,0.759245,High
323.0,0.755932,High
324.0,0.756009,High
325.0,0.758783,High
326.0,0.760786,High
327.0,0.761171,High
328.0,0.75886,High
329.0,0.756163,High
330.0,0.75339,High
331.0,0.751002,High
332.0,0.74869,High
333.0,0.74376,High
334.0,0.738675,High
335.0,0.734669,High
336.0,0.728274,High
337.0,0.722573,High
338.0,0.716333,High
339.0,0.714022,High
340.0,0.713945,High
341.0,0.711094,High
342.0,0.7047,High
343.0,0.702234,High
344.0,0.701926,High
345.0,0.702388,High
346.0,0.705393,High
347.0,0.709322,High
348.0,0.7151,High
349.0,0.720262,High
350.0,0.723498,High
351.0,0.725886,High
352.0,0.732435,High
353.0,0.736826,High
354.0,0.738983,High
355.0,0.739599,High
356.0,0.740293,High
357.0,0.74322,High
358.0,0.745532,High
359.0,0.745763,High
360.0,0.745455,High
361.0,0.7453,High
362.0,0.744915,High
363.0,0.745146,High
364.0,0.746995,High
365.0,0.749384,High
366.0,0.751618,High
367.0,0.751772,High
368.0,0.751849,High
369.0,0.754006,High
370.0,0.753159,High
371.0,0.756934,High
372.0,0.758398,High
373.0,0.762327,High
374.0,0.762866,High
375.0,0.766487,High
376.0,0.769646,High
377.0,0.773421,High
378.0,0.775039,High
379.0,0.774037,High
380.0,0.775809,High
381.0,0.772727,High
382.0,0.770955,High
383.0,0.767257,High
384.0,0.762096,High
385.0,0.756009,High
386.0,0.748844,High
387.0,0.743914,High
388.0,0.739522,High
389.0,0.738136,High
390.0,0.735978,High
391.0,0.735054,High
392.0,0.735285,High
393.0,0.734361,High
394.0,0.737596,High
395.0,0.738521,High
396.0,0.738521,High
397.0,0.73621,High
398.0,0.736749,High
399.0,0.734515,High
400.0,0.730971,High
401.0,0.728274,High
402.0,0.725886,High
403.0,0.726271,High
404.0,0.724422,High
405.0,0.722496,High
406.0,0.722958,High
407.0,0.723035,High
408.0,0.720647,High
409.0,0.717488,High
410.0,0.715254,High
411.0,0.716025,High
412.0,0.714484,High
413.0,0.711017,High
414.0,0.70963,High
415.0,0.708166,High
416.0,0.705778,High
417.0,0.704391,High
418.0,0.703467,High
419.0,0.702696,High
420.0,0.702003,High
421.0,0.698998,High
422.0,0.697304,High
423.0,0.694068,High
424.0,0.690062,High
425.0,0.685901,High
426.0,0.683051,High
427.0,0.678814,High
428.0,0.674961,High
429.0,0.673421,High
430.0,0.673883,High
431.0,0.673729,High
432.0,0.672727,High
433.0,0.672881,High
434.0,0.673806,High
435.0,0.674576,High
436.0,0.676579,High
437.0,0.67943,High
438.0,0.68074,High
439.0,0.680894,High
440.0,0.682435,High
441.0,0.683821,High
442.0,0.68621,High
443.0,0.68698,High
444.0,0.688752,High
445.0,0.689137,High
446.0,0.686826,High
447.0,0.686133,High
448.0,0.688367,High
449.0,0.690601,High
450.0,0.69037,High
451.0,0.688675,High
452.0,0.688829,High
453.0,0.690293,High
454.0,0.688598,High
455.0,0.689753,High
456.0,0.692604,High
457.0,0.693143,High
458.0,0.695609,High
459.0,0.697227,High
460.0,0.70208,High
461.0,0.708398,High
462.0,0.712481,High
463.0,0.717103,High
464.0,0.724037,High
465.0,0.729892,High
466.0,0.733821,High
467.0,0.739522,High
468.0,0.741602,High
469.0,0.744915,High
470.0,0.742527,High
471.0,0.739522,High
472.0,0.736518,High
473.0,0.733898,High
474.0,0.728968,High
475.0,0.724345,High
476.0,0.720878,High
477.0,0.717488,High
478.0,0.713867,High
479.0,0.710324,High
480.0,0.708089,High
481.0,0.706471,High
482.0,0.706626,High
483.0,0.70624,High
484.0,0.707473,High
485.0,0.708166,High
486.0,0.706317,High
487.0,0.705239,High
488.0,0.701926,High
489.0,0.695455,High
490.0,0.690678,High
491.0,0.686364,High
492.0,0.682049,High
493.0,0.679353,High
494.0,0.677273,High
495.0,0.676733,High
496.0,0.679584,High
497.0,0.680894,High
498.0,0.6849,High
499.0,0.692142,High
500.0,0.698921,High
501.0,0.703159,High
502.0,0.706549,High
503.0,0.707165,High
504.0,0.705701,High
505.0,0.70077,High
506.0,0.696995,High
507.0,0.693451,High
508.0,0.689831,High
509.0,0.685131,High
510.0,0.681741,High
511.0,0.679969,High
512.0,0.67604,High
513.0,0.675424,High
514.0,0.675809,High
515.0,0.676888,High
516.0,0.677042,High
517.0,0.675424,High
518.0,0.673035,High
519.0,0.672034,High
520.0,0.668336,High
521.0,0.668028,High
522.0,0.665639,High
523.0,0.662173,High
524.0,0.664484,High
525.0,0.665716,High
526.0,0.66641,High
527.0,0.668028,High
528.0,0.669414,High
529.0,0.670878,High
530.0,0.673421,High
531.0,0.675116,High
532.0,0.683359,High
533.0,0.688829,High
534.0,0.689368,High
535.0,0.691602,High
536.0,0.693837,High
537.0,0.695378,High
538.0,0.698459,High
539.0,0.704083,High
540.0,0.710324,High
541.0,0.715254,High
542.0,0.718336,High
543.0,0.723344,High
544.0,0.729199,High
545.0,0.736055,High
546.0,0.741602,High
547.0,0.747227,High
548.0,0.749461,High
549.0,0.749769,High
550.0,0.751618,High
551.0,0.752311,High
552.0,0.751541,High
553.0,0.750077,High
554.0,0.748305,High
555.0,0.746995,High
556.0,0.747535,High
557.0,0.750924,High
558.0,0.757473,High
559.0,0.763559,High
560.0,0.767951,High
561.0,0.772958,High
562.0,0.778659,High
563.0,0.783282,High
564.0,0.786518,High
565.0,0.789676,High
566.0,0.792527,High
567.0,0.792219,High
568.0,0.79245,High
569.0,0.791525,High
570.0,0.790293,High
571.0,0.787904,High
572.0,0.785824,High
573.0,0.785747,High
574.0,0.785824,High
575.0,0.784129,High
576.0,0.783513,High
577.0,0.782357,High
578.0,0.780971,High
579.0,0.780586,High
580.0,0.781202,High
581.0,0.783359,High
582.0,0.784438,High
583.0,0.783744,High
584.0,0.780277,High
585.0,0.777581,High
586.0,0.772034,High
587.0,0.766256,High
588.0,0.763174,High
589.0,0.757165,High
590.0,0.75,High
591.0,0.740755,High
592.0,0.731356,High
593.0,0.721418,High
594.0,0.717874,High
595.0,0.714561,High
596.0,0.713945,High
597.0,0.714022,High
598.0,0.709861,High
599.0,0.70755,High
600.0,0.704314,High
601.0,0.701772,High
602.0,0.701002,High
603.0,0.700847,High
604.0,0.697304,High
605.0,0.694761,High
606.0,0.690986,High
607.0,0.689522,High
608.0,0.689368,High
609.0,0.690139,High
610.0,0.691834,High
611.0,0.693914,High
612.0,0.697304,High
613.0,0.702311,High
614.0,0.708243,High
615.0,0.711941,High
616.0,0.715562,High
617.0,0.718798,High
618.0,0.725347,High
619.0,0.731895,High
620.0,0.73829,High
621.0,0.74584,High
622.0,0.75,High
623.0,0.751695,High
624.0,0.753775,High
625.0,0.756163,High
626.0,0.757088,High
627.0,0.757088,High
628.0,0.753852,High
629.0,0.749615,High
630.0,0.746071,High
631.0,0.74168,High
632.0,0.739214,High
633.0,0.740293,High
634.0,0.739137,High
635.0,0.740909,High
636.0,0.743143,High
637.0,0.745609,High
638.0,0.748382,High
639.0,0.749846,High
640.0,0.750154,High
641.0,0.750693,High
642.0,0.749076,High
643.0,0.744992,High
644.0,0.742142,High
645.0,0.736749,High
646.0,0.732203,High
647.0,0.726888,High
648.0,0.721341,High
649.0,0.716256,High
650.0,0.712789,High
651.0,0.710169,High
652.0,0.708783,High
653.0,0.709014,High
654.0,0.70886,High
655.0,0.708243,High
656.0,0.708398,High
657.0,0.708089,High
658.0,0.708783,High
659.0,0.711633,High
660.0,0.713328,High
661.0,0.713482,High
662.0,0.712096,High
663.0,0.710092,High
664.0,0.704545,High
665.0,0.699307,High
666.0,0.694068,High
667.0,0.688367,High
668.0,0.686441,High
669.0,0.684592,High
670.0,0.679661,High
671.0,0.677504,High
672.0,0.67604,High
673.0,0.675809,High
674.0,0.679892,High
675.0,0.684592,High
676.0,0.688906,High
677.0,0.695686,High
678.0,0.697072,High
679.0,0.697535,High
680.0,0.70131,High
681.0,0.70547,High
682.0,0.712096,High
683.0,0.717643,High
684.0,0.721649,High
685.0,0.72473,High
686.0,0.727581,High
687.0,0.726733,High
688.0,0.725347,High
689.0,0.727273,High
690.0,0.729122,High
691.0,0.728274,High
692.0,0.726425,High
693.0,0.726656,High
694.0,0.727735,High
695.0,0.733821,High
696.0,0.739214,High
697.0,0.747227,High
698.0,0.756009,High
699.0,0.760169,High
700.0,0.764407,High
701.0,0.77057,High
702.0,0.776194,High
703.0,0.780123,High
704.0,0.78359,High
705.0,0.782897,High
706.0,0.783359,High
707.0,0.785285,High
708.0,0.786672,High
709.0,0.786133,High
710.0,0.789445,High
711.0,0.789676,High
712.0,0.789908,High
713.0,0.787673,High
714.0,0.786903,High
715.0,0.788906,High
716.0,0.790062,High
717.0,0.789985,High
718.0,0.786903,High
719.0,0.787827,High
720.0,0.785593,High
721.0,0.784746,High
722.0,0.780971,High
723.0,0.779815,High
724.0,0.776888,High
725.0,0.772804,High
726.0,0.769414,High
727.0,0.76849,High
728.0,0.770801,High
729.0,0.772265,High
730.0,0.774345,High
731.0,0.776733,High
732.0,0.781433,High
733.0,0.785285,High
734.0,0.790216,High
735.0,0.794992,High
736.0,0.804237,High
737.0,0.80624,High
738.0,0.809245,High
739.0,0.811171,High
740.0,0.810324,High
741.0,0.808398,High
742.0,0.80755,High
743.0,0.806394,High
744.0,0.806857,High
745.0,0.807011,High
746.0,0.803082,High
747.0,0.802465,High
748.0,0.801695,High
749.0,0.801618,High
750.0,0.804083,High
751.0,0.807242,High
752.0,0.809476,High
753.0,0.810863,High
754.0,0.808937,High
755.0,0.804006,High
756.0,0.798459,High
757.0,0.79584,High
758.0,0.791217,High
759.0,0.785978,High
760.0,0.781125,High
761.0,0.775732,High
762.0,0.768875,High
763.0,0.76433,High
764.0,0.758706,High
765.0,0.755778,High
766.0,0.751695,High
767.0,0.74584,High
768.0,0.741602,High
769.0,0.73829,High
770.0,0.733975,High
771.0,0.728351,High
772.0,0.72604,High
773.0,0.725578,High
774.0,0.727273,High
775.0,0.727812,High
776.0,0.728891,High
777.0,0.729276,High
778.0,0.726733,High
779.0,0.725963,High
780.0,0.723112,High
781.0,0.721263,High
782.0,0.718182,High
783.0,0.713328,High
784.0,0.708937,High
785.0,0.706317,High
786.0,0.704314,High
787.0,0.70547,High
788.0,0.709553,High
789.0,0.711556,High
790.0,0.714946,High
791.0,0.721186,High
792.0,0.723883,High
793.0,0.726194,High
794.0,0.728814,High
795.0,0.729122,High
796.0,0.728043,High
797.0,0.724191,High
798.0,0.72057,High
799.0,0.716795,High
800.0,0.712173,High
801.0,0.7047,High
802.0,0.700154,High
803.0,0.695069,High
804.0,0.689599,High
805.0,0.685362,High
806.0,0.684052,High
807.0,0.681895,High
808.0,0.679122,High
809.0,0.677581,High
810.0,0.676271,High
811.0,0.677042,High
812.0,0.67735,High
813.0,0.678891,High
814.0,0.679738,High
815.0,0.681741,High
816.0,0.681895,High
817.0,0.681587,High
818.0,0.68151,High
819.0,0.68151,High
820.0,0.681818,High
821.0,0.680586,High
822.0,0.680046,High
823.0,0.679584,High
824.0,0.680894,High
825.0,0.680354,High
826.0,0.680586,High
827.0,0.682589,High
828.0,0.683898,High
829.0,0.684977,High
830.0,0.686518,High
831.0,0.689831,High
832.0,0.692065,High
833.0,0.693683,High
834.0,0.694684,High
835.0,0.696302,High
836.0,0.697381,High
837.0,0.698767,High
838.0,0.69923,High
839.0,0.699538,High
840.0,0.700385,High
841.0,0.699153,High
842.0,0.699384,High
843.0,0.69923,High
844.0,0.697149,High
845.0,0.694915,High
846.0,0.693529,High
847.0,0.692527,High
848.0,0.691988,High
849.0,0.691757,High
850.0,0.69245,High
851.0,0.694992,High
852.0,0.699538,High
853.0,0.705239,High
854.0,0.711248,High
855.0,0.716949,High
856.0,0.72188,High
857.0,0.726117,High
858.0,0.732357,High
859.0,0.738367,High
860.0,0.74322,High
861.0,0.748151,High
862.0,0.750924,High
863.0,0.752234,High
864.0,0.754854,High
865.0,0.757627,High
866.0,0.761017,High
867.0,0.7651,High
868.0,0.767797,High
869.0,0.771186,High
870.0,0.772419,High
871.0,0.772958,High
872.0,0.773344,High
873.0,0.771957,High
874.0,0.774499,High
875.0,0.775347,High
876.0,0.776502,High
877.0,0.775809,High
878.0,0.77681,High
879.0,0.778814,High
880.0,0.783128,High
881.0,0.786749,High
882.0,0.790293,High
883.0,0.795223,High
884.0,0.798459,High
885.0,0.805085,High
886.0,0.811017,High
887.0,0.816564,High
888.0,0.820955,High
889.0,0.823267,High
890.0,0.826579,High
891.0,0.830046,High
892.0,0.832974,High
893.0,0.836749,High
894.0,0.837596,High
895.0,0.837057,High
896.0,0.838367,High
897.0,0.840909,High
898.0,0.84322,High
899.0,0.845146,High
900.0,0.846302,High
901.0,0.846841,High
902.0,0.848305,High
903.0,0.848921,High
904.0,0.850231,High
905.0,0.851926,High
906.0,0.852234,High
907.0,0.851849,High
908.0,0.852619,High
909.0,0.854006,High
910.0,0.854854,High
911.0,0.856009,High
912.0,0.856317,High
913.0,0.858166,High
914.0,0.858706,High
915.0,0.858012,High
916.0,0.857011,High
917.0,0.858475,High
918.0,0.861479,High
919.0,0.85678,High
920.0,0.847458,High
921.0,0.841911,High
922.0,0.836903,High
923.0,0.829507,High
924.0,0.82473,High
925.0,0.82265,High
926.0,0.821649,High
927.0,0.819492,High
928.0,0.81171,High
929.0,0.813636,High
930.0,0.819029,High
931.0,0.820185,High
932.0,0.821957,High
933.0,0.82681,High
934.0,0.828197,High
935.0,0.829045,High
936.0,0.828428,High
937.0,0.828505,High
938.0,0.831664,High
939.0,0.831664,High
940.0,0.833513,High
941.0,0.836055,High
942.0,0.837442,High
943.0,0.838829,High
944.0,0.841834,High
945.0,0.842373,High
946.0,0.842219,High
947.0,0.839676,High
948.0,0.837365,High
949.0,0.838213,High
950.0,0.837288,High
951.0,0.838059,High
952.0,0.837673,High
953.0,0.83567,High
954.0,0.834977,High
955.0,0.834284,High
956.0,0.832897,High
957.0,0.831895,High
958.0,0.831202,High
959.0,0.828737,High
960.0,0.827966,High
961.0,0.825347,High
962.0,0.823498,High
963.0,0.820108,High
964.0,0.816102,High
965.0,0.811479,High
966.0,0.807627,High
967.0,0.804237,High
968.0,0.801387,High
969.0,0.799692,High
970.0,0.79584,High
971.0,0.793914,High
972.0,0.792681,High
973.0,0.796071,High
974.0,0.797843,High
975.0,0.800539,High
976.0,0.80339,High
977.0,0.806626,High
978.0,0.811171,High
979.0,0.816718,High
980.0,0.82681,High
981.0,0.833205,High
982.0,0.839599,High
983.0,0.843606,High
984.0,0.848613,High
985.0,0.852234,High
986.0,0.849923,High
987.0,0.848228,High
988.0,0.845686,High
989.0,0.840293,High
990.0,0.832049,High
991.0,0.828968,High
992.0,0.82735,High
993.0,0.823806,High
994.0,0.821109,High
995.0,0.819106,High
996.0,0.82265,High
997.0,0.826117,High
998.0,0.829045,High
999.0,0.832589,High
1000.0,0.834206,High
1001.0,0.832589,High
1002.0,0.830277,High
1003.0,0.827504,High
1004.0,0.823035,High
1005.0,0.820493,High
1006.0,0.817951,High
1007.0,0.8151,High
1008.0,0.813328,High
1009.0,0.809861,High
1010.0,0.807858,High
1011.0,0.805547,High
1012.0,0.802696,High
1013.0,0.801464,High
1014.0,0.800308,High
1015.0,0.799384,High
1016.0,0.796687,High
1017.0,0.794068,High
1018.0,0.788521,High
1019.0,0.784361,High
1020.0,0.780894,High
1021.0,0.780354,High
1022.0,0.780894,High
1023.0,0.78567,High
1024.0,0.789522,High
1025.0,0.790062,High
1026.0,0.793991,High
1027.0,0.796687,High
1028.0,0.800308,High
1029.0,0.804391,High
1030.0,0.808243,High
1031.0,0.810324,High
1032.0,0.808166,High
1033.0,0.802157,High
1034.0,0.798536,High
1035.0,0.79792,High
1036.0,0.796302,High
1037.0,0.796225,High
1038.0,0.795686,High
1039.0,0.794992,High
1040.0,0.796687,High
1041.0,0.797072,High
1042.0,0.801002,High
1043.0,0.804931,High
1044.0,0.807011,High
1045.0,0.807319,High
1046.0,0.807858,High
1047.0,0.808398,High
1048.0,0.809399,High
1049.0,0.809707,High
1050.0,0.808166,High
1051.0,0.805778,High
1052.0,0.803929,High
1053.0,0.80131,High
1054.0,0.800308,High
1055.0,0.801002,High
1056.0,0.801079,High
1057.0,0.800385,High
1058.0,0.799076,High
1059.0,0.797072,High
1060.0,0.793374,High
1061.0,0.791757,High
1062.0,0.79114,High
1063.0,0.789368,High
1064.0,0.787519,High
1065.0,0.785208,High
1066.0,0.783821,High
1067.0,0.786749,High
1068.0,0.786749,High
1069.0,0.788675,High
1070.0,0.792296,High
1071.0,0.794068,High
1072.0,0.795146,High
1073.0,0.797304,High
1074.0,0.800231,High
1075.0,0.804854,High
1076.0,0.807858,High
1077.0,0.807858,High
1078.0,0.812635,High
1079.0,0.815485,High
1080.0,0.818413,High
1081.0,0.823421,High
1082.0,0.826579,High
1083.0,0.830894,High
1084.0,0.834438,High
1085.0,0.837365,High
1086.0,0.841371,High
1087.0,0.843143,High
1088.0,0.843683,High
1089.0,0.844684,High
1090.0,0.845763,High
1091.0,0.846071,High
1092.0,0.847304,High
1093.0,0.845378,High
1094.0,0.844684,High
1095.0,0.842912,High
1096.0,0.840986,High
1097.0,0.839291,High
1098.0,0.838213,High
1099.0,0.837596,High
1100.0,0.833821,High
1101.0,0.829738,High
1102.0,0.825347,High
1103.0,0.823729,High
1104.0,0.820647,High
1105.0,0.818875,High
1106.0,0.817797,High
1107.0,0.817565,High
1108.0,0.816564,High
1109.0,0.816102,High
1110.0,0.820031,High
1111.0,0.824576,High
1112.0,0.827966,High
1113.0,0.831818,High
1114.0,0.83621,High
1115.0,0.84037,High
1116.0,0.845378,High
1117.0,0.85,High
1118.0,0.854237,High
1119.0,0.856857,High
1120.0,0.857781,High
1121.0,0.858012,High
1122.0,0.859553,High
1123.0,0.859553,High
1124.0,0.859476,High
1125.0,0.865485,High
1126.0,0.862789,High
1127.0,0.85886,High
1128.0,0.85339,High
1129.0,0.850231,High
1130.0,0.843374,High
1131.0,0.837288,High
1132.0,0.830817,High
1133.0,0.82319,High
1134.0,0.814869,High
1135.0,0.799769,High
1136.0,0.79114,High
1137.0,0.784206,High
1138.0,0.779276,High
1139.0,0.772573,High
1140.0,0.770262,High
1141.0,0.76772,High
1142.0,0.765948,High
1143.0,0.76641,High
1144.0,0.767257,High
1145.0,0.766718,High
1146.0,0.767643,High
1147.0,0.768028,High
1148.0,0.768952,High
